state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
mi,2011-2012,upper,SB 799,"Veterans; other; membership on board of managers; modify. Amends secs. 6, 7 & 8 of 1885 PA 152 (MCL 36.6 et seq.); adds sec. 2a & repeals 1895 PA 90 (MCL 36.42 - 36.43) & secs. 2, 9 & 10 of 1885 PA 152 (MCL 36.2 et seq.).",2011-11-04 01:03:44.071000,2013-01-05 02:32:10.780000,bill,Military
mi,2011-2012,upper,SB 8,Local government; intergovernmental affairs; municipal partnership act; create. Creates new act.  TIE BAR WITH: SB 0009'11,2011-04-07 20:15:36.453000,2012-12-13 02:26:52.439000,bill,Municipal and County Issues
mi,2011-2012,upper,SB 80,Crimes; embezzlement; penalties for financial exploitation of vulnerable adults; increase under certain circumstances. Amends sec. 174a of 1931 PA 328 (MCL 750.174a).,2011-04-07 20:15:36.983000,2012-12-13 02:26:53.143000,bill,Senior Issues|Health|Crime
mi,2011-2012,upper,SB 800,Income tax; credit; credit against corporate income tax for certain employers that provide employment for certain veterans; create. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding sec. 672a.,2011-11-09 01:05:32.740000,2012-12-13 02:27:04.423000,bill,"Military|Public Services|Business and Consumers|Budget, Spending, and Taxes"
mi,2011-2012,upper,SB 801,Health; emergency response; automated external defibrillator (AED) device to be present at all public schools; require. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1180.,2011-11-09 01:05:32.826000,2012-12-13 02:27:04.426000,bill,Education|Health
mi,2011-2012,upper,SB 802,State financing and management; budget; state departments' transparency; create financial reporting website. Amends 1984 PA 431 (MCL 18.1101 - 18.1594) by adding sec. 141a.  TIE BAR WITH: SB 0021'11,2011-11-09 01:05:32.873000,2013-01-04 02:32:00.666000,bill,"State Agencies|Budget, Spending, and Taxes"
mi,2011-2012,upper,SB 803,Elections; voters; declaration of United States citizenship when voting or applying for an absent voter ballot; require. Amends secs. 523 & 759 of 1954 PA 116 (MCL 168.523 & 168.759) & adds sec. 766a.,2011-11-09 01:05:33.092000,2012-12-13 02:27:06.904000,bill,Campaign Finance and Election Issues
mi,2011-2012,upper,SB 804,"Health; occupations; licensure program for clinical psychotherapists; establish. Amends secs. 18201, 18211, 18223, 18233 & 18237 of 1978 PA 368 (MCL 333.18201 et seq.).",2011-11-10 01:09:05.550000,2012-12-13 02:27:06.920000,bill,State Agencies|Other|Health
mi,2011-2012,upper,SB 805,Property tax; exemptions; certain conservation easements; exempt. Amends sec. 27a of 1893 PA 206 (MCL 211.27a).,2011-11-10 01:09:05.648000,2012-12-13 02:27:06.928000,bill,"Housing and Property|Budget, Spending, and Taxes"
mi,2011-2012,upper,SB 806,"Employment security; general amendments; improved solvency of unemployment system; provide for. Amends secs. 6a, 10, 11, 13, 13m, 15, 17, 19, 19a, 20, 21, 27, 28, 29, 32a, 32b, 33, 34, 37, 38, 42, 44, 46, 48, 50, 54, 62 & 64 of 1936 (Ex Sess) PA 1 (MCL 421.6a et seq.); adds secs. 15a, 42a & 48a & repeals secs. 35 & 36 of 1936 (Ex Sess) PA 1 (MCL 421.35 & 421.36).",2011-11-10 01:09:05.682000,2012-12-13 02:27:06.941000,bill,Labor and Employment|Insurance
