state,session,chamber,bill_id,date,action,actor,type
id,2011,lower,H 79,2011-03-15 00:00:00,Governor signedSession Law Chapter 65Effective: 07/01/11;01/01/18 Sunset Clause - Subsection (4),lower,governor:signed
id,2011,lower,H 8,2011-01-17 00:00:00,House intro - 1st rdg - to printing,lower,bill:introduced|bill:reading:1
id,2011,lower,H 8,2011-01-18 00:00:00,Rpt prt - to Rev/Tax,lower,committee:referred
id,2011,lower,H 8,2011-01-20 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2011,lower,H 8,2011-01-21 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2011,lower,H 8,2011-01-24 00:00:00,"3rd rdg - PASSED - 67-0-3AYES -- Andrus, Barbieri, Barrett, Bateman, Bayer, Bedke, Bell, Bilbao, Black, Block, Bolz, Boyle, Buckner-Webb, Burgoyne(Herzfeld), Chadderdon(Chadderdon), Chew, Collins, Crane, Cronin, DeMordaunt, Ellsworth, Eskridge, Gibbs, Guthrie, Hagedorn, Hart, Hartgen, Harwood, Henderson, Higgins, Jaquet, King, Lacey, Lake, Loertscher, Luker, Marriott, McGeachin, McMillan, Moyle, Nesset, Nielsen, Nonini, Palmer, Patrick, Pence, Perry, Raybould, Ringo, Roberts, Rusche, Schaefer, Shepherd, Shirley, Simpson, Sims, Smith(24), Stevenson, Takasugi(Batt), Thayn, Thompson, Trail, Vander Woude, Wills, Wood(27), Wood(35), Mr. SpeakerNAYS -- NoneAbsent and excused -- Anderson, Killen, Smith(30)Floor Sponsor - Smith(24)Title apvd - to Senate",lower,bill:reading:3|bill:passed
id,2011,lower,H 8,2011-01-25 00:00:00,Senate intro - 1st rdg - to Loc Gov,upper,bill:introduced|bill:reading:1|committee:referred
id,2011,lower,H 8,2011-02-03 00:00:00,Rpt out - rec d/p - to 2nd rdg,upper,committee:passed:favorable
id,2011,lower,H 8,2011-02-04 00:00:00,2nd rdg - to 3rd rdg,upper,bill:reading:3
id,2011,lower,H 8,2011-02-08 00:00:00,"3rd rdg - PASSED - 30-5-0AYES -- Andreason, Bair, Bilyeu, Bock, Brackett, Broadsword, Cameron, Corder, Darrington, Fulcher, Goedde, Hammond, Heider, Keough, LeFavour, Lodge, Malepeai, McGee, McKague, Nuxoll, Pearce, Schmidt, Siddoway, Smyser, Stegner, Stennett, Tippets, Toryanski, Vick, WerkNAYS -- Davis, Hill, McKenzie, Mortimer, WinderAbsent and excused -- NoneFloor Sponsor - CorderTitle apvd - to House",upper,bill:reading:3|bill:passed
id,2011,lower,H 8,2011-02-09 00:00:00,To enrol,lower,other
id,2011,lower,H 8,2011-02-10 00:00:00,Rpt enrol - Sp signed,lower,other
id,2011,lower,H 8,2011-02-11 00:00:00,Pres signed,lower,other
id,2011,lower,H 8,2011-02-14 00:00:00,To Governor,lower,governor:received
id,2011,lower,H 8,2011-02-15 00:00:00,Delivered to Governor on 02/14,lower,other
id,2011,lower,H 8,2011-02-15 00:00:00,Governor signedSession Law Chapter 3Effective: 01/01/11,lower,governor:signed
id,2011,lower,H 80,2011-02-01 00:00:00,House intro - 1st rdg - to printing,lower,bill:introduced|bill:reading:1
id,2011,lower,H 80,2011-02-02 00:00:00,Rpt prt - to Com/HuRes,lower,committee:referred
id,2011,lower,H 80,2011-02-16 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2011,lower,H 80,2011-02-17 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2011,lower,H 80,2011-02-18 00:00:00,"3rd rdg - PASSED - 55-7-8AYES -- Andrus, Barbieri, Bateman, Bayer, Bedke, Bell, Bilbao, Black, Block, Bolz, Boyle, Chadderdon(Chadderdon), Chew, Collins, Crane, Cronin, DeMordaunt, Ellsworth, Eskridge, Gibbs(Wheeler), Guthrie, Hartgen, Harwood, Higgins, King, Lake, Luker, Marriott, McGeachin, McMillan, Moyle, Nesset, Nonini, Palmer, Patrick, Pence, Perry, Raybould, Ringo, Roberts, Schaefer, Shepherd, Shirley, Simpson, Sims, Smith(30), Stevenson, Takasugi(Batt), Thayn, Thompson, Trail, Vander Woude, Wood(27), Wood(35), Mr. SpeakerNAYS -- Barrett, Buckner-Webb, Burgoyne, Jaquet, Killen, Lacey, RuscheAbsent and excused -- Anderson, Hagedorn, Hart, Henderson, Loertscher, Nielsen, Smith(24), WillsFloor Sponsor - ThaynTitle apvd - to Senate",lower,bill:reading:3|bill:passed
id,2011,lower,H 80,2011-02-21 00:00:00,Senate intro - 1st rdg - to Com/HuRes,upper,bill:introduced|bill:reading:1|committee:referred
id,2011,lower,H 80,2011-03-02 00:00:00,Rpt out - rec d/p - to 2nd rdg,upper,committee:passed:favorable
id,2011,lower,H 80,2011-03-03 00:00:00,2nd rdg - to 3rd rdg,upper,bill:reading:3
id,2011,lower,H 80,2011-03-08 00:00:00,"3rd rdg - PASSED - 35-0-0AYES -- Andreason, Bair, Bilyeu, Bock, Brackett, Broadsword, Cameron, Corder, Darrington, Davis, Fulcher, Goedde, Hammond, Heider, Hill, Keough, LeFavour, Lodge, Malepeai, McGee, McKague, McKenzie, Mortimer, Nuxoll, Pearce, Schmidt, Siddoway, Smyser, Stegner, Stennett, Tippets, Toryanski, Vick, Werk, WinderNAYS -- NoneAbsent and excused -- NoneFloor Sponsor - StegnerTitle apvd - to House",upper,bill:reading:3|bill:passed
id,2011,lower,H 80,2011-03-09 00:00:00,To enrol,lower,other
id,2011,lower,H 80,2011-03-10 00:00:00,Rpt enrol - Sp signed,lower,other
id,2011,lower,H 80,2011-03-11 00:00:00,Pres signed,lower,other
id,2011,lower,H 80,2011-03-14 00:00:00,To Governor,lower,governor:received
id,2011,lower,H 80,2011-03-15 00:00:00,Delivered to Governor on 03/14,lower,other
id,2011,lower,H 80,2011-03-16 00:00:00,Governor signedSession Law Chapter 82Effective: 07/01/11,lower,governor:signed
id,2011,lower,H 81,2011-02-01 00:00:00,House intro - 1st rdg - to printing,lower,bill:introduced|bill:reading:1
id,2011,lower,H 81,2011-02-02 00:00:00,Rpt prt - to Bus,lower,committee:referred
id,2011,lower,H 81,2011-02-22 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2011,lower,H 81,2011-02-23 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2011,lower,H 81,2011-02-25 00:00:00,"3rd rdg - PASSED - 64-1-5AYES -- Anderson, Andrus, Barrett, Bateman, Bayer, Bedke, Bell, Bilbao, Black, Block, Bolz, Buckner-Webb, Burgoyne, Chadderdon(Chadderdon), Chew, Collins, Crane, Cronin, DeMordaunt, Ellsworth, Eskridge, Gibbs(Wheeler), Guthrie, Hagedorn, Hartgen, Henderson, Higgins, Jaquet, Killen, King, Lacey, Lake, Luker, Marriott, McGeachin, McMillan, Moyle, Nesset, Nielsen, Nonini, Palmer, Patrick, Pence, Perry, Raybould, Ringo, Roberts, Rusche, Schaefer, Shepherd, Shirley, Simpson, Sims, Smith(30), Stevenson, Takasugi(Batt), Thayn, Thompson, Trail, Vander Woude, Wills, Wood(27), Wood(35), Mr. SpeakerNAYS -- HarwoodAbsent and excused -- Barbieri, Boyle, Hart, Loertscher, Smith(24)Floor Sponsor - ThompsonTitle apvd - to Senate",lower,bill:reading:3|bill:passed
id,2011,lower,H 81,2011-02-28 00:00:00,Senate intro - 1st rdg - to Com/HuRes,upper,bill:introduced|bill:reading:1|committee:referred
id,2011,lower,H 81,2011-03-04 00:00:00,Rpt out - rec d/p - to 2nd rdg,upper,committee:passed:favorable
id,2011,lower,H 81,2011-03-07 00:00:00,2nd rdg - to 3rd rdg,upper,bill:reading:3
id,2011,lower,H 81,2011-03-08 00:00:00,"3rd rdg - PASSED - 35-0-0AYES -- Andreason, Bair, Bilyeu, Bock, Brackett, Broadsword, Cameron, Corder, Darrington, Davis, Fulcher, Goedde, Hammond, Heider, Hill, Keough, LeFavour, Lodge, Malepeai, McGee, McKague, McKenzie, Mortimer, Nuxoll, Pearce, Schmidt, Siddoway, Smyser, Stegner, Stennett, Tippets, Toryanski, Vick, Werk, WinderNAYS -- NoneAbsent and excused -- NoneFloor Sponsor - TippetsTitle apvd - to House",upper,bill:reading:3|bill:passed
id,2011,lower,H 81,2011-03-09 00:00:00,To enrol,lower,other
id,2011,lower,H 81,2011-03-10 00:00:00,Rpt enrol - Sp signed,lower,other
id,2011,lower,H 81,2011-03-11 00:00:00,Pres signed,lower,other
id,2011,lower,H 81,2011-03-14 00:00:00,To Governor,lower,governor:received
id,2011,lower,H 81,2011-03-15 00:00:00,Delivered to Governor on 03/14,lower,other
id,2011,lower,H 81,2011-03-16 00:00:00,Governor signedSession Law Chapter 83Effective: 07/01/11,lower,governor:signed
id,2011,lower,H 82,2011-02-01 00:00:00,House intro - 1st rdg - to printing,lower,bill:introduced|bill:reading:1
id,2011,lower,H 82,2011-02-02 00:00:00,Rpt prt - to Bus,lower,committee:referred
id,2011,lower,H 82,2011-02-22 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2011,lower,H 82,2011-02-23 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2011,lower,H 82,2011-02-25 00:00:00,"3rd rdg - PASSED - 50-16-4AYES -- Anderson, Barbieri, Bateman, Bedke, Bell, Bilbao, Black, Block, Bolz, Buckner-Webb, Burgoyne, Chadderdon(Chadderdon), Chew, Collins, Cronin, DeMordaunt, Ellsworth, Eskridge, Gibbs(Wheeler), Guthrie, Hagedorn, Henderson, Higgins, Jaquet, Killen, King, Lacey, Lake, Luker, McGeachin, Nesset, Palmer, Patrick, Pence, Perry, Raybould, Ringo, Roberts, Rusche, Shirley, Simpson, Smith(30), Stevenson, Thayn, Thompson, Trail, Vander Woude, Wills, Wood(27), Mr. SpeakerNAYS -- Andrus, Barrett, Bayer, Crane, Hartgen, Harwood, Marriott, McMillan, Moyle, Nielsen, Nonini, Schaefer, Shepherd, Sims, Takasugi(Batt), Wood(35)Absent and excused -- Boyle, Hart, Loertscher, Smith(24)Floor Sponsor - RuscheTitle apvd - to Senate",lower,bill:reading:3|bill:passed
id,2011,lower,H 82,2011-02-28 00:00:00,Senate intro - 1st rdg - to Com/HuRes,upper,bill:introduced|bill:reading:1|committee:referred
id,2011,lower,H 82,2011-03-04 00:00:00,Rpt out - rec d/p - to 2nd rdg,upper,committee:passed:favorable
id,2011,lower,H 82,2011-03-07 00:00:00,2nd rdg - to 3rd rdg,upper,bill:reading:3
id,2011,lower,H 82,2011-03-08 00:00:00,"3rd rdg - PASSED - 27-7-1AYES -- Andreason, Bair, Bilyeu, Bock, Brackett, Broadsword, Cameron, Corder, Darrington, Davis, Goedde, Hammond, Heider, Hill, Keough, LeFavour, Lodge, Malepeai, McGee, McKenzie, Schmidt, Smyser, Stegner, Stennett, Tippets, Toryanski, WinderNAYS -- Fulcher, McKague, Mortimer, Nuxoll, Pearce, Siddoway, VickAbsent and excused -- WerkFloor Sponsor - StegnerTitle apvd - to House",upper,bill:reading:3|bill:passed
id,2011,lower,H 82,2011-03-09 00:00:00,To enrol,lower,other
id,2011,lower,H 82,2011-03-10 00:00:00,Rpt enrol - Sp signed,lower,other
id,2011,lower,H 82,2011-03-11 00:00:00,Pres signed,lower,other
id,2011,lower,H 82,2011-03-14 00:00:00,To Governor,lower,governor:received
id,2011,lower,H 82,2011-03-15 00:00:00,Delivered to Governor on 03/14,lower,other
id,2011,lower,H 82,2011-03-16 00:00:00,Governor signedSession Law Chapter 84Effective: 07/01/11,lower,governor:signed
id,2011,lower,H 83,2011-02-01 00:00:00,House intro - 1st rdg - to printing,lower,bill:introduced|bill:reading:1
id,2011,lower,H 83,2011-02-02 00:00:00,Rpt prt - to Bus,lower,committee:referred
id,2011,lower,H 83,2011-02-22 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2011,lower,H 83,2011-02-23 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2011,lower,H 83,2011-02-25 00:00:00,"3rd rdg - PASSED - 61-6-3AYES -- Anderson, Andrus, Barbieri, Barrett, Bateman, Bayer, Bedke, Bell, Bilbao, Black, Block, Bolz, Boyle, Buckner-Webb, Burgoyne, Chadderdon(Chadderdon), Chew, Collins, Crane, Cronin, DeMordaunt, Ellsworth, Eskridge, Gibbs(Wheeler), Guthrie, Hagedorn, Hartgen, Henderson, Higgins, Jaquet, Killen, King, Lacey, Lake, Luker, McGeachin, Nesset, Nonini, Palmer, Patrick, Pence, Perry, Raybould, Ringo, Roberts, Rusche, Schaefer, Shirley, Simpson, Sims, Smith(30), Stevenson, Takasugi(Batt), Thayn, Thompson, Trail, Vander Woude, Wills, Wood(27), Wood(35), Mr. SpeakerNAYS -- Harwood, Marriott, McMillan, Moyle, Nielsen, ShepherdAbsent and excused -- Hart, Loertscher, Smith(24)Floor Sponsor - CroninTitle apvd - to Senate",lower,bill:reading:3|bill:passed
id,2011,lower,H 83,2011-02-28 00:00:00,Senate intro - 1st rdg - to Com/HuRes,upper,bill:introduced|bill:reading:1|committee:referred
id,2011,lower,H 83,2011-03-04 00:00:00,Rpt out - rec d/p - to 2nd rdg,upper,committee:passed:favorable
id,2011,lower,H 83,2011-03-07 00:00:00,2nd rdg - to 3rd rdg,upper,bill:reading:3
id,2011,lower,H 83,2011-03-31 00:00:00,"3rd rdg - PASSED - 34-0-1AYES -- Andreason, Bair, Bilyeu, Bock, Brackett, Broadsword, Cameron, Corder, Darrington, Davis, Fulcher, Goedde, Hammond, Heider, Hill, Keough, LeFavour, Lodge, Malepeai, McGee, McKague, McKenzie, Mortimer, Nuxoll, Schmidt, Siddoway, Smyser, Stegner, Stennett, Tippets, Toryanski, Vick, Werk, WinderNAYS -- NoneAbsent and excused -- PearceFloor Sponsor - AndreasonTitle apvd - to House",upper,bill:reading:3|bill:passed
id,2011,lower,H 83,2011-04-01 00:00:00,To enrol,lower,other
id,2011,lower,H 83,2011-04-04 00:00:00,Rpt enrol - Sp signed,lower,other
id,2011,lower,H 83,2011-04-04 00:00:00,Pres signed,lower,other
id,2011,lower,H 83,2011-04-05 00:00:00,To Governor,lower,governor:received
id,2011,lower,H 83,2011-04-06 00:00:00,Delivered to Governor on 04/05,lower,other
id,2011,lower,H 83,2011-04-06 00:00:00,Governor signedSession Law Chapter 221Effective: 07/01/11,lower,governor:signed
id,2011,lower,H 84,2011-02-02 00:00:00,House intro - 1st rdg - to printing,lower,bill:introduced|bill:reading:1
id,2011,lower,H 84,2011-02-03 00:00:00,Rpt prt - to Res/Con,lower,committee:referred
id,2011,lower,H 84,2011-02-18 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2011,lower,H 84,2011-02-21 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2011,lower,H 84,2011-02-23 00:00:00,"3rd rdg - PASSED - 47-22-1AYES -- Anderson, Barrett, Bateman, Bayer, Bedke, Bell, Bilbao, Block, Bolz, Buckner-Webb, Burgoyne, Chadderdon(Chadderdon), Chew, Collins, Cronin, Ellsworth, Eskridge, Gibbs(Wheeler), Hagedorn, Hart, Harwood, Henderson, Higgins, Jaquet, Killen, King, Lacey, Lake, McGeachin, Nesset, Patrick, Pence, Perry, Raybould, Ringo, Rusche, Shirley, Smith(30), Smith(24), Stevenson, Takasugi(Batt), Thayn, Trail, Vander Woude, Wills, Wood(27), Wood(35)NAYS -- Andrus, Barbieri, Boyle, Crane, DeMordaunt, Guthrie, Hartgen, Loertscher, Luker, Marriott, McMillan, Moyle, Nielsen, Nonini, Palmer, Roberts, Schaefer, Shepherd, Simpson, Sims, Thompson, Mr. SpeakerAbsent and excused -- BlackFloor Sponsor - HagedornTitle apvd - to Senate",lower,bill:reading:3|bill:passed
id,2011,lower,H 84,2011-02-24 00:00:00,Senate intro - 1st rdg - to Res/Env,upper,bill:introduced|bill:reading:1|committee:referred
id,2011,lower,H 85,2011-02-02 00:00:00,House intro - 1st rdg - to printing,lower,bill:introduced|bill:reading:1
id,2011,lower,H 85,2011-02-03 00:00:00,Rpt prt - to Res/Con,lower,committee:referred
id,2011,lower,H 85,2011-02-22 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2011,lower,H 85,2011-02-23 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2011,lower,H 85,2011-02-25 00:00:00,"3rd rdg - PASSED - 52-13-5AYES -- Anderson, Andrus, Bateman, Bedke, Bell, Bilbao, Black, Block, Bolz, Buckner-Webb, Burgoyne, Chadderdon(Chadderdon), Chew, Collins, Crane, Cronin, DeMordaunt, Ellsworth, Eskridge, Guthrie, Hagedorn, Hartgen, Harwood, Henderson, Higgins, Jaquet, Killen, Lacey, Lake, McGeachin, Nesset, Nonini, Patrick, Pence, Perry, Raybould, Ringo, Roberts, Rusche, Shirley, Simpson, Sims, Smith(30), Stevenson, Takasugi(Batt), Thayn, Thompson, Trail, Wills, Wood(27), Wood(35), Mr. SpeakerNAYS -- Barbieri, Barrett, Bayer, Boyle, King, Luker, Marriott, McMillan, Moyle, Nielsen, Palmer, Shepherd, Vander WoudeAbsent and excused -- Gibbs(Wheeler), Hart, Loertscher, Schaefer, Smith(24)Floor Sponsor - HagedornTitle apvd - to Senate",lower,bill:reading:3|bill:passed
id,2011,lower,H 85,2011-02-28 00:00:00,Senate intro - 1st rdg - to Res/Env,upper,bill:introduced|bill:reading:1|committee:referred
id,2011,lower,H 85,2011-03-08 00:00:00,Rpt out - rec d/p - to 2nd rdg,upper,committee:passed:favorable
id,2011,lower,H 85,2011-03-09 00:00:00,2nd rdg - to 3rd rdg,upper,bill:reading:3
id,2011,lower,H 85,2011-03-11 00:00:00,"3rd rdg - PASSED - 31-1-3AYES -- Andreason, Bair, Bilyeu, Bock, Brackett, Cameron, Corder, Darrington, Davis, Fulcher, Goedde, Hammond, Heider, Hill, Keough, LeFavour, Lodge, Malepeai, McGee, McKague, Mortimer, Pearce, Siddoway, Smyser, Stegner, Stennett, Tippets, Toryanski, Vick, Werk, WinderNAYS -- NuxollAbsent and excused -- Broadsword, McKenzie, SchmidtFloor Sponsor - HeiderTitle apvd - to House",upper,bill:reading:3|bill:passed
id,2011,lower,H 85,2011-03-14 00:00:00,To enrol,lower,other
id,2011,lower,H 85,2011-03-15 00:00:00,Rpt enrol - Sp signed,lower,other
id,2011,lower,H 85,2011-03-16 00:00:00,Pres signed,lower,other
id,2011,lower,H 85,2011-03-17 00:00:00,To Governor,lower,governor:received
id,2011,lower,H 85,2011-03-18 00:00:00,Delivered to Governor on 03/17,lower,other
id,2011,lower,H 85,2011-03-22 00:00:00,Governor signedSession Law Chapter 109Effective: 07/01/11,lower,governor:signed
id,2011,lower,H 86,2011-02-02 00:00:00,House intro - 1st rdg - to printing,lower,bill:introduced|bill:reading:1
id,2011,lower,H 86,2011-02-03 00:00:00,Rpt prt - to Jud,lower,committee:referred
id,2011,lower,H 87,2011-02-02 00:00:00,House intro - 1st rdg - to printing,lower,bill:introduced|bill:reading:1
id,2011,lower,H 87,2011-02-03 00:00:00,Rpt prt - to St Aff,lower,committee:referred
id,2011,lower,H 87,2011-02-08 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2011,lower,H 87,2011-02-09 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2011,lower,H 87,2011-02-10 00:00:00,"3rd rdg - PASSED - 65-1-4AYES -- Anderson, Andrus, Barbieri, Barrett, Bateman, Bell, Bilbao, Black, Block, Bolz, Boyle, Buckner-Webb, Burgoyne, Chadderdon(Chadderdon), Chew, Collins, Crane, Cronin, DeMordaunt, Ellsworth, Eskridge, Gibbs(Wheeler), Guthrie, Hagedorn, Hart, Hartgen, Henderson, Higgins, Jaquet, Killen, King, Lacey, Lake, Loertscher, Luker, McGeachin, McMillan, Moyle, Nesset, Nielsen, Nonini, Palmer, Patrick, Pence, Perry, Raybould, Ringo, Roberts, Schaefer, Shepherd, Shirley, Simpson, Sims, Smith(30), Smith(24), Stevenson, Takasugi(Batt), Thayn, Thompson, Trail, Vander Woude, Wills, Wood(27), Wood(35), Mr. SpeakerNAYS -- HarwoodAbsent and excused -- Bayer, Bedke, Marriott, RuscheFloor Sponsor - BolzTitle apvd - to Senate",lower,bill:reading:3|bill:passed
id,2011,lower,H 87,2011-02-14 00:00:00,Senate intro - 1st rdg - to St Aff,upper,bill:introduced|bill:reading:1|committee:referred
id,2011,lower,H 87,2011-02-21 00:00:00,Rpt out - rec d/p - to 2nd rdg,upper,committee:passed:favorable
id,2011,lower,H 87,2011-02-22 00:00:00,2nd rdg - to 3rd rdg,upper,bill:reading:3
id,2011,lower,H 87,2011-03-02 00:00:00,"3rd rdg - PASSED - 35-0-0AYES -- Andreason, Bair, Bilyeu, Bock, Brackett, Broadsword, Cameron, Corder, Darrington, Davis, Fulcher, Goedde, Hammond, Heider, Hill, Keough, LeFavour, Lodge, Malepeai, McGee, McKague, McKenzie, Mortimer, Nuxoll, Pearce, Schmidt, Siddoway, Smyser, Stegner, Stennett, Tippets, Toryanski, Vick, Werk, WinderNAYS -- NoneAbsent and excused -- NoneFloor Sponsor - McGeeTitle apvd - to House",upper,bill:reading:3|bill:passed
id,2011,lower,H 87,2011-03-03 00:00:00,To enrol,lower,other
id,2011,lower,H 87,2011-03-04 00:00:00,Rpt enrol - Sp signed,lower,other
id,2011,lower,H 87,2011-03-07 00:00:00,Pres signed,lower,other
id,2011,lower,H 87,2011-03-08 00:00:00,To Governor,lower,governor:received
id,2011,lower,H 87,2011-03-09 00:00:00,Delivered to Governor on 03/08,lower,other
id,2011,lower,H 87,2011-03-11 00:00:00,Governor signedSession Law Chapter 59Effective: 07/01/11,lower,governor:signed
id,2011,lower,H 88,2011-02-02 00:00:00,House intro - 1st rdg - to printing,lower,bill:introduced|bill:reading:1
id,2011,lower,H 88,2011-02-03 00:00:00,Rpt prt - to Health/Wel,lower,committee:referred
id,2011,lower,H 88,2011-03-03 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2011,lower,H 88,2011-03-04 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2011,lower,H 88,2011-03-10 00:00:00,"3rd rdg - PASSED - 64-0-6AYES -- Anderson, Andrus, Barbieri, Barrett, Bateman, Bayer, Bedke(Bedke), Bell, Bilbao, Block, Bolz, Boyle, Buckner-Webb, Burgoyne, Chew, Collins, Crane, Cronin, DeMordaunt, Ellsworth, Eskridge, Gibbs(Wheeler), Guthrie, Hagedorn, Hart, Hartgen, Harwood, Henderson, Higgins, Jaquet, Killen, King, Lacey, Lake, Loertscher, Luker, Marriott, McGeachin, McMillan, Nesset, Nielsen, Nonini, Palmer, Patrick, Pence, Perry, Raybould, Ringo, Roberts, Shepherd, Shirley, Simpson, Sims, Smith(30), Smith(24), Stevenson, Takasugi(Batt), Thayn, Thompson, Vander Woude, Wills, Wood(27), Wood(35), Mr. SpeakerNAYS -- NoneAbsent and excused -- Black, Chadderdon(Chadderdon), Moyle, Rusche, Schaefer, TrailFloor Sponsor - BolzTitle apvd - to Senate",lower,bill:reading:3|bill:passed
id,2011,lower,H 88,2011-03-11 00:00:00,Senate intro - 1st rdg - to Health/Wel,upper,bill:introduced|bill:reading:1|committee:referred
id,2011,lower,H 88,2011-03-21 00:00:00,Rpt out - rec d/p - to 2nd rdg,upper,committee:passed:favorable
id,2011,lower,H 88,2011-03-22 00:00:00,2nd rdg - to 3rd rdg,upper,bill:reading:3
id,2011,lower,H 88,2011-03-29 00:00:00,"3rd rdg - PASSED - 35-0-0AYES -- Andreason, Bair, Bilyeu, Bock, Brackett, Broadsword, Cameron, Corder, Darrington, Davis, Fulcher, Goedde, Hammond, Heider, Hill, Keough, LeFavour, Lodge, Malepeai, McGee, McKague, McKenzie, Mortimer, Nuxoll, Pearce, Schmidt, Siddoway, Smyser, Stegner, Stennett, Tippets, Toryanski, Vick, Werk, WinderNAYS -- NoneAbsent and excused -- NoneFloor Sponsor - SchmidtTitle apvd - to House",upper,bill:reading:3|bill:passed
id,2011,lower,H 88,2011-03-30 00:00:00,To enrol,lower,other
id,2011,lower,H 88,2011-03-30 00:00:00,Rpt enrol - Sp signed,lower,other
id,2011,lower,H 88,2011-03-31 00:00:00,Pres signed,lower,other
id,2011,lower,H 88,2011-04-01 00:00:00,To Governor,lower,governor:received
id,2011,lower,H 88,2011-04-04 00:00:00,Delivered to Governor on 04/01,lower,other
id,2011,lower,H 88,2011-04-05 00:00:00,Governor signedSession Law Chapter 174Effective: 07/01/11,lower,governor:signed
id,2011,lower,H 89,2011-02-02 00:00:00,House intro - 1st rdg - to printing,lower,bill:introduced|bill:reading:1
id,2011,lower,H 89,2011-02-03 00:00:00,Rpt prt - to St Aff,lower,committee:referred
id,2011,lower,H 89,2011-02-08 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2011,lower,H 89,2011-02-09 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2011,lower,H 89,2011-02-10 00:00:00,"3rd rdg - PASSED - 66-0-4AYES -- Anderson, Andrus, Barbieri, Barrett, Bateman, Bell, Bilbao, Black, Block, Bolz, Boyle, Buckner-Webb, Burgoyne, Chadderdon(Chadderdon), Chew, Collins, Crane, Cronin, DeMordaunt, Ellsworth, Eskridge, Gibbs(Wheeler), Guthrie, Hagedorn, Hart, Hartgen, Harwood, Henderson, Higgins, Jaquet, Killen, King, Lacey, Lake, Loertscher, Luker, McGeachin, McMillan, Moyle, Nesset, Nielsen, Nonini, Palmer, Patrick, Pence, Perry, Raybould, Ringo, Roberts, Schaefer, Shepherd, Shirley, Simpson, Sims, Smith(30), Smith(24), Stevenson, Takasugi(Batt), Thayn, Thompson, Trail, Vander Woude, Wills, Wood(27), Wood(35), Mr. SpeakerNAYS -- NoneAbsent and excused -- Bayer, Bedke, Marriott, RuscheFloor Sponsor - BolzTitle apvd - to Senate",lower,bill:reading:3|bill:passed
id,2011,lower,H 89,2011-02-11 00:00:00,Senate intro - 1st rdg - to Loc Gov,upper,bill:introduced|bill:reading:1|committee:referred
id,2011,lower,H 89,2011-02-16 00:00:00,Rpt out - rec d/p - to 2nd rdg,upper,committee:passed:favorable
id,2011,lower,H 89,2011-02-17 00:00:00,2nd rdg - to 3rd rdg,upper,bill:reading:3
id,2011,lower,H 89,2011-02-18 00:00:00,"3rd rdg - PASSED - 34-0-1AYES -- Andreason, Bair, Bilyeu, Bock, Brackett, Broadsword, Cameron, Corder, Darrington, Davis, Fulcher, Goedde, Hammond, Heider, Hill, Keough, LeFavour, Lodge, Malepeai, McGee, McKague, McKenzie, Mortimer, Nuxoll, Pearce, Schmidt, Smyser, Stegner, Stennett, Tippets, Toryanski, Vick, Werk, WinderNAYS -- NoneAbsent and excused -- SiddowayFloor Sponsor - WerkTitle apvd - to House",upper,bill:reading:3|bill:passed
id,2011,lower,H 89,2011-02-21 00:00:00,To enrol,lower,other
id,2011,lower,H 89,2011-02-22 00:00:00,Rpt enrol - Sp signed,lower,other
id,2011,lower,H 89,2011-02-23 00:00:00,Pres signed,lower,other
id,2011,lower,H 89,2011-02-24 00:00:00,To Governor,lower,governor:received
id,2011,lower,H 89,2011-02-25 00:00:00,Delivered to Governor on 02/24,lower,other
id,2011,lower,H 89,2011-02-25 00:00:00,Governor signedSession Law Chapter 19Effective: 07/01/11,lower,governor:signed
id,2011,lower,H 9,2011-01-17 00:00:00,House intro - 1st rdg - to printing,lower,bill:introduced|bill:reading:1
id,2011,lower,H 9,2011-01-18 00:00:00,Rpt prt - to Rev/Tax,lower,committee:referred
