TXL000313,Tommy Merritt,Tommy,,Merritt,,,False,tx,,,,eb100b3b839c412c8d0a281d35d673cc,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A3840.jpg,2010-06-19 03:51:42.471000,2011-01-11 18:41:26.076000
TXL000316,Sid Miller,Sid,,Miller,,,False,tx,,,,88832216652f4d8f8417df269188fce0,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A3835.jpg,2010-06-19 03:51:42.490000,2013-01-09 00:29:36.935000
TXL000321,Dora Olivo,Dora,,Olivo,,,False,tx,,,,6647ee3bc67740bbafc737977c14ec7c,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A3886.jpg,2010-06-19 03:51:42.505000,2011-01-11 18:41:26.069000
TXL000323,Solomon Ortiz Jr.,Solomon,,Ortiz,Jr.,,False,tx,,,,f2dde52127a8400d8efa8485c1b88e44,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A3940.jpg,2010-06-19 03:51:42.511000,2011-01-11 18:41:26.070000
TXL000328,Aaron Peña,Aaron,,Peña,,,False,tx,,,,509c3601a68443d3828c294b045e8f4f,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4140.jpg,2010-06-19 03:51:42.526000,2013-01-09 00:29:36.938000
TXL000333,Chente Quintanilla,Chente,,Quintanilla,,,False,tx,,,,ddfa240813a043b1a915f16a4cd370bc,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4230.jpg,2010-06-19 03:51:42.541000,2013-01-09 00:29:36.939000
TXL000336,Tara Rios Ybarra,Tara,,Rios Ybarra,,,False,tx,,,,e75b484548f24f49a5e91aa44e781ade,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4225.jpg,2010-06-19 03:51:42.549000,2011-01-11 18:41:26.073000
TXL000339,Patrick Rose,Patrick,,Rose,,,False,tx,,,,e383094f94284f2eb4d95f64393e1f1e,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4350.jpg,2010-06-19 03:51:42.579000,2011-01-11 18:41:26.074000
TXL000341,Mark Shelton,Mark,,Shelton,,,False,tx,,,,5ad2dbe669564c22af2a77e4dae0a46a,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4450.jpg,2010-06-19 03:51:42.585000,2013-01-09 00:29:36.940000
TXL000343,Todd Smith,Todd,,Smith,,,False,tx,,,,0c2f5a6875054f42943db42baac27635,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4525.jpg,2010-06-19 03:51:42.591000,2013-01-09 00:29:36.941000
TXL000345,Burt Solomons,Burt,,Solomons,,,False,tx,,,,6eb68cd41a0c42e4b70ef27b24412af1,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4505.jpg,2010-06-19 03:51:42.598000,2013-01-09 00:29:36.942000
