ARL000111,Randy Stewart,Randy,,Stewart,,,False,ar,,,,7b2891fae0304d298c5ab389d0ae27eb,http://www.arkleg.state.ar.us/assembly/2011/Member%20Pictures/Stewart.jpg,2011-05-31 16:27:50.787000,2013-01-10 00:09:05.628000
ARL000113,Tim Summers,Tim,,Summers,,,False,ar,,,,6b0a28ecae2f4eba9afeca9b042ffd97,http://www.arkleg.state.ar.us/assembly/2011/Member%20Pictures/Summers.jpg,2011-05-31 16:27:50.792000,2013-01-10 00:09:05.644000
ARL000114,Jerry Taylor,Jerry,,Taylor,,,False,ar,,,,044299536d0840e48643da9d09cb60fe,http://www.arkleg.state.ar.us/assembly/2011/Member%20Pictures/Taylor_j.jpg,2011-05-31 16:27:50.795000,2013-01-10 00:09:05.646000
ARL000118,Linda S. Tyler,Linda S.,,Tyler,,,False,ar,,,,32d8ae21ab484a549881ce3ef011a3a6,http://www.arkleg.state.ar.us/assembly/2011/Member%20Pictures/Tyler.jpg,2011-05-31 16:27:50.805000,2013-01-10 00:09:05.664000
ARL000123,Kathy Webb,Kathy,,Webb,,,False,ar,,,,59b1093363d34f4cb97c7767ed98d9d7,http://www.arkleg.state.ar.us/assembly/2011/Member%20Pictures/Webb.jpg,2011-05-31 16:27:50.815000,2013-01-10 00:09:05.666000
ARL000238,Sue Scott,Sue,,Scott,,,True,ar,lower,95,Republican,1cb9ef9de87e44ecb981d63f13b06994,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Scott.jpg,2013-01-10 00:09:04.591000,2013-03-01 01:23:13.010000
ARL000228,John Payton,John,,Payton,,,True,ar,lower,64,Republican,c8989de53d0a4019a8215d83602f6869,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Payton.jpg,2013-01-10 00:09:04.441000,2013-03-01 01:23:13.328000
ARL000226,Micah S. Neal,Micah S.,,Neal,,,True,ar,lower,89,Republican,c9cc1aa85eef490d962504eb590ba7c7,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Neal.jpg,2013-01-10 00:09:04.416000,2013-03-01 01:23:13.026000
ARL000166,Andy Davis,Andy,,Davis,,,True,ar,lower,31,Republican,34b73dfb6ca946d4906eb934493d1b96,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Davis.jpg,2013-01-10 00:09:03.518000,2013-03-01 01:23:13.318000
ARL000029,Gary Deffenbaugh,Gary,,Deffenbaugh,,,True,ar,lower,79,Republican,2f39b41802f944ba9cdd09945c487b5a,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Deffenbaugh.jpg,2011-05-31 16:27:50.338000,2013-03-01 01:23:12.700000
