state,session,chamber,bill_id,date,action,actor,type
dc,19,upper,PR 19-0542,2012-02-23 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0542,2012-03-03 00:00:00,Deemed approved without council action,upper,bill:passed
dc,19,upper,PR 19-0543,2012-01-10 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0543,2012-03-03 00:00:00,Deemed approved without council action,upper,bill:passed
dc,19,upper,PR 19-0544,2012-01-10 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0544,2012-02-23 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0544,2012-03-03 00:00:00,Deemed approved without council action,upper,bill:passed
dc,19,upper,PR 19-0545,2012-01-10 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0545,2012-02-23 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0545,2012-03-03 00:00:00,Deemed approved without council action,upper,bill:passed
dc,19,upper,PR 19-0546,2012-01-10 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0546,2012-02-23 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0546,2012-03-03 00:00:00,Deemed approved without council action,upper,bill:passed
dc,19,upper,PR 19-0547,2012-01-10 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0547,2012-03-03 00:00:00,Deemed approved without council action,upper,bill:passed
dc,19,upper,PR 19-0548,2012-01-10 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0548,2012-02-23 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0548,2012-03-03 00:00:00,Deemed approved without council action,upper,bill:passed
dc,19,upper,PR 19-0549,2012-01-10 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0549,2012-02-23 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0549,2012-03-03 00:00:00,Deemed approved without council action,upper,bill:passed
dc,19,upper,PR 19-0550,2012-01-10 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0550,2012-02-23 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0550,2012-03-03 00:00:00,Deemed approved without council action,upper,bill:passed
dc,19,upper,PR 19-0551,2012-01-10 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0551,2012-02-23 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0551,2012-03-03 00:00:00,Deemed approved without council action,upper,bill:passed
dc,19,upper,PR 19-0552,2012-01-11 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0552,2012-02-01 00:00:00,Withdrawn,upper,bill:withdrawn
dc,19,upper,PR 19-0553,2012-01-12 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0553,2012-03-29 00:00:00,Withdrawn,upper,bill:withdrawn
dc,19,upper,PR 19-0554,2012-01-12 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0554,2012-07-10 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0554,2012-07-10 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0554,2012-07-10 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0555,2012-01-12 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0555,2012-07-10 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0555,2012-07-10 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0556,2012-01-12 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0556,2012-06-15 00:00:00,Withdrawn,upper,bill:withdrawn
dc,19,upper,PR 19-0557,2012-01-12 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0557,2012-01-17 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0557,2012-01-17 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0558,2012-01-13 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0558,2012-04-17 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0558,2012-04-17 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0559,2012-01-13 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0560,2012-01-17 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0560,2012-02-07 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0560,2012-02-07 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0561,2012-01-19 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0561,2012-04-05 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0561,2012-04-17 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0561,2012-04-17 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0562,2012-01-20 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0562,2012-02-07 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0562,2012-02-07 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0563,2012-01-23 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0563,2012-03-02 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0563,2012-03-06 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0563,2012-03-06 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0564,2012-01-24 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0564,2012-02-07 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0564,2012-02-07 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0565,2012-01-24 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0565,2012-02-07 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0565,2012-02-07 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0566,2012-01-25 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0566,2012-03-24 00:00:00,Deemed approved without council action,upper,bill:passed
dc,19,upper,PR 19-0567,2012-01-25 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0567,2012-03-05 00:00:00,Withdrawn,upper,bill:withdrawn
dc,19,upper,PR 19-0568,2012-01-26 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0568,2012-05-08 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0568,2012-05-15 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0568,2012-05-15 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0569,2012-01-27 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0569,2012-03-02 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0569,2012-03-06 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0569,2012-03-06 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0570,2012-01-27 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0570,2012-03-02 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0570,2012-03-06 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0570,2012-03-06 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0571,2012-01-27 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0571,2012-03-02 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0571,2012-03-06 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0571,2012-03-06 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0572,2012-01-27 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0572,2012-03-02 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0572,2012-03-06 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0572,2012-03-06 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0573,2012-01-27 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0573,2012-03-02 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0573,2012-03-06 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0573,2012-03-06 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0574,2012-02-02 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0574,2012-02-07 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0574,2012-02-07 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0575,2012-02-01 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0575,2012-02-07 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0575,2012-02-07 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0576,2012-02-03 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0576,2012-02-07 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0576,2012-02-07 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0577,2012-02-03 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0577,2012-02-07 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0577,2012-02-07 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0578,2012-01-31 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0578,2012-03-01 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0578,2012-03-06 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0578,2012-03-06 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0579,2012-02-03 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0580,2012-02-06 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0580,2012-02-07 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0580,2012-02-07 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0581,2012-02-06 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0581,2012-02-07 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0581,2012-02-07 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0582,2012-02-06 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0582,2012-02-07 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0582,2012-02-07 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0583,2012-02-06 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0583,2012-02-07 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0583,2012-02-07 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0584,2012-02-03 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0584,2012-03-06 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0584,2012-03-06 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0585,2012-02-07 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0585,2012-02-07 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0585,2012-02-07 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0586,2012-02-07 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0586,2012-02-07 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0586,2012-02-07 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0587,2012-02-07 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0587,2012-02-07 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0587,2012-02-07 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0588,2012-02-09 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0589,2012-02-14 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0589,2012-07-10 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0589,2012-07-10 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0590,2012-02-16 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0590,2012-02-21 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0590,2012-02-21 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0591,2012-02-21 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0591,2012-02-21 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0591,2012-02-21 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0592,2012-02-23 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0593,2012-02-22 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0593,2012-04-23 00:00:00,Withdrawn,upper,bill:withdrawn
dc,19,upper,PR 19-0594,2012-02-27 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0594,2012-04-17 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0594,2012-04-17 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0595,2012-02-27 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0595,2012-04-17 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0595,2012-04-17 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0596,2012-03-01 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0597,2012-03-01 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0598,2012-03-02 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0598,2012-03-06 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0599,2012-03-05 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0600,2012-03-05 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0601,2012-03-06 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0601,2012-03-06 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0601,2012-03-06 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0602,2012-03-06 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0602,2012-03-06 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0602,2012-03-06 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0603,2012-03-06 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0603,2012-03-06 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0603,2012-03-06 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0604,2012-03-06 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0604,2012-03-06 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0604,2012-03-06 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0605,2012-03-06 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0605,2012-03-06 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0605,2012-03-06 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0606,2012-03-12 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0606,2012-04-25 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0606,2012-05-01 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0606,2012-05-01 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0607,2012-03-12 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0607,2012-04-25 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0607,2012-05-01 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0607,2012-05-01 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0608,2012-03-12 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0608,2012-04-25 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0608,2012-06-05 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0608,2012-06-05 00:00:00,Reconsideration,upper,other
dc,19,upper,PR 19-0608,2012-06-05 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0609,2012-03-12 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0609,2012-04-25 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0609,2012-05-01 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0609,2012-05-01 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0610,2012-03-12 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0610,2012-04-25 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0610,2012-05-01 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0610,2012-05-01 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0611,2012-03-13 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0611,2012-12-04 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0612,2012-03-14 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0612,2012-04-30 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0612,2012-05-01 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0612,2012-05-01 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0613,2012-03-15 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0613,2012-05-08 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0613,2012-05-15 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0613,2012-05-15 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0614,2012-03-15 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0614,2012-05-08 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0614,2012-05-15 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0614,2012-05-15 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0615,2012-03-16 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0616,2012-03-19 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0616,2012-03-20 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0616,2012-03-20 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0617,2012-03-20 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0617,2012-03-20 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0617,2012-03-20 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0618,2012-03-20 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0618,2012-03-20 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0618,2012-03-20 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0619,2012-03-20 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0619,2012-03-20 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0619,2012-03-20 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0620,2012-03-20 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0620,2012-03-20 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0620,2012-03-20 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0621,2012-03-20 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0621,2012-03-20 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0621,2012-03-20 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0622,2012-03-21 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0622,2012-06-29 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0622,2012-07-10 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0622,2012-07-10 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0623,2012-03-21 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0623,2012-05-08 00:00:00,Withdrawn,upper,bill:withdrawn
dc,19,upper,PR 19-0624,2012-03-21 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0624,2012-06-29 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0624,2012-07-10 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0624,2012-07-10 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0625,2012-03-21 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0625,2012-07-13 00:00:00,Withdrawn,upper,bill:withdrawn
dc,19,upper,PR 19-0626,2012-03-21 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0626,2012-06-29 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0626,2012-07-10 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0626,2012-07-10 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0627,2012-03-21 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0627,2012-06-29 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0627,2012-07-10 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0627,2012-07-10 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0628,2012-03-21 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0628,2012-06-29 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0628,2012-07-10 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0628,2012-07-10 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0629,2012-03-21 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0629,2012-07-10 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0629,2012-07-10 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0630,2012-03-21 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0630,2012-06-29 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0630,2012-07-10 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0630,2012-07-10 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0631,2012-03-21 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0631,2012-06-29 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0631,2012-07-10 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0631,2012-07-10 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0632,2012-03-21 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0632,2012-06-29 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0632,2012-07-10 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0632,2012-07-10 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0633,2012-03-21 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0633,2012-05-11 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0633,2012-05-15 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0633,2012-05-15 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0634,2012-03-21 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0634,2012-05-11 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0634,2012-05-15 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0634,2012-05-15 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0635,2012-03-21 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0635,2012-05-15 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0635,2012-05-15 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0636,2012-03-21 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0636,2012-05-11 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0636,2012-05-15 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0636,2012-05-15 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0637,2012-03-21 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0637,2012-05-11 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0637,2012-05-15 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0637,2012-05-15 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0638,2012-03-21 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0638,2012-06-22 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0638,2012-06-26 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0638,2012-06-26 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0639,2012-03-23 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0639,2012-06-13 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0639,2012-06-26 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0639,2012-06-26 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0640,2012-03-23 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0640,2012-06-13 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0640,2012-06-26 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0640,2012-06-26 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0641,2012-03-23 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0641,2012-06-13 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0641,2012-06-26 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0641,2012-06-26 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0642,2012-03-23 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0642,2012-06-13 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0642,2012-07-10 00:00:00,Tabled,upper,other
dc,19,upper,PR 19-0643,2012-03-23 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0643,2012-06-13 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0643,2012-06-26 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0643,2012-06-26 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0644,2012-03-23 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0644,2012-06-13 00:00:00,Committee Action,upper,other
dc,19,upper,PR 19-0644,2012-06-26 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,PR 19-0644,2012-06-26 00:00:00,Enacted,upper,other
dc,19,upper,PR 19-0645,2012-03-23 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0646,2012-03-28 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0646,2012-05-22 00:00:00,Withdrawn,upper,bill:withdrawn
dc,19,upper,PR 19-0647,2012-04-04 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0647,2012-05-08 00:00:00,Withdrawn,upper,bill:withdrawn
dc,19,upper,PR 19-0648,2012-04-04 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0648,2012-06-02 00:00:00,Deemed approved without council action,upper,bill:passed
dc,19,upper,PR 19-0649,2012-04-04 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,PR 19-0649,2012-06-02 00:00:00,Deemed approved without council action,upper,bill:passed
