state,session,chamber,bill_id,vote_id,vote_chamber,motion,date,type,yes_count,no_count,other_count
al,2012rs,upper,SB 386,ALV00003259,lower,Motion to Adopt adopted Roll Call 1418,2012-05-09 00:00:00,other,91,0,14
al,2012rs,upper,SB 386,ALV00003260,lower,Motion to Adopt adopted Roll Call 1419,2012-05-09 00:00:00,other,96,0,9
al,2012rs,upper,SB 386,ALV00003261,lower,Motion to Read a Third Time and Pass adopted Roll Call 1420,2012-05-09 00:00:00,other,95,0,10
al,2012rs,upper,SB 393,ALV00003262,lower,Motion to Read a Third Time and Pass adopted Roll Call 1429,2012-05-09 00:00:00,other,98,0,7
al,2012rs,upper,SB 439,ALV00003263,lower,Motion to Read a Third Time and Pass adopted Roll Call 1355,2012-05-08 00:00:00,other,93,0,12
al,2012rs,upper,SB 439,ALV00003264,lower,Motion to Adopt adopted Roll Call 1376,2012-05-09 00:00:00,other,64,0,41
al,2012rs,upper,SB 439,ALV00003265,lower,Motion to Read a Third Time and Pass adopted Roll Call 1377,2012-05-09 00:00:00,other,81,0,24
al,2012rs,upper,SB 471,ALV00003267,lower,Motion to Read a Third Time and Pass adopted Roll Call 1399,2012-05-09 00:00:00,other,26,0,79
al,2012rs,upper,SB 476,ALV00003268,lower,"Laird motion to Read a Third Time, Veto to the Contrary Not Withstanding lost Roll Call 1450",2012-05-09 00:00:00,other,49,0,56
al,2012rs,upper,SB 486,ALV00003269,lower,"Laird motion to Read a Third Time, Veto to the Contrary Not Withstanding adopted Roll Call 1449",2012-05-09 00:00:00,other,53,0,52
al,2012rs,upper,SB 487,ALV00003270,lower,"Laird motion to Read a Third Time, Veto to the Contrary Not Withstanding lost Roll Call 1448",2012-05-09 00:00:00,other,48,1,56
al,2012rs,upper,SB 495,ALV00003272,lower,Motion to Read a Third Time and Pass adopted Roll Call 1385,2012-05-09 00:00:00,other,35,0,70
al,2012rs,upper,SB 500,ALV00003273,upper,Motion to Read a Third Time and Pass adopted Roll Call 1230,2012-05-09 00:00:00,other,26,0,9
al,2012rs,upper,SB 504,ALV00003274,lower,Motion to Read a Third Time and Pass adopted Roll Call 1406,2012-05-09 00:00:00,other,25,0,80
al,2012rs,upper,SB 520,ALV00003275,lower,Motion to Read a Third Time and Pass adopted Roll Call 1387,2012-05-09 00:00:00,other,32,0,73
al,2012rs,upper,SB 524,ALV00003276,lower,Motion to Read a Third Time and Pass adopted Roll Call 1389,2012-05-09 00:00:00,other,29,0,76
al,2012rs,upper,SB 536,ALV00003277,lower,Motion to Read a Third Time and Pass adopted Roll Call 1391,2012-05-09 00:00:00,other,32,0,73
al,2012rs,upper,SB 562,ALV00003278,upper,Glover motion to Adopt adopted Roll Call 1227,2012-05-09 00:00:00,other,28,0,7
