leg_id,type,term,district,chamber,state,party,committee_id,committee,subcommittee,start_date,end_date
IAL000101,committee member,2011-2012,,lower,ia,,IAC000021,Appropriations,Education,,
IAL000113,member,2011-2012,84,lower,ia,Republican,,,,,
IAL000113,committee member,2011-2012,,lower,ia,,IAC000001,Agriculture,,,
IAL000113,committee member,2011-2012,,lower,ia,,IAC000017,Commerce,,,
IAL000113,committee member,2011-2012,,lower,ia,,IAC000002,Environmental Protection,,,
IAL000113,committee member,2011-2012,,lower,ia,,IAC000004,Ways and Means,,,
IAL000113,committee member,2011-2012,,lower,ia,,IAC000024,Appropriations,Agriculture and Natural Resources,,
IAL000114,member,2011-2012,42,lower,ia,Republican,,,,,
IAL000114,committee member,2011-2012,,lower,ia,,IAC000012,Education,,,
IAL000114,committee member,2011-2012,,lower,ia,,IAC000023,Government Oversight,,,
IAL000114,committee member,2011-2012,,lower,ia,,IAC000013,Judiciary,,,
IAL000114,committee member,2011-2012,,lower,ia,,IAC000005,Local Government,,,
IAL000114,committee member,2011-2012,,lower,ia,,IAC000007,Transportation,,,
IAL000114,committee member,2011-2012,,lower,ia,,IAC000019,Human Resources,,,
IAL000114,committee member,2011-2012,,lower,ia,,,Judiciary,,,
IAL000117,member,2011-2012,15,lower,ia,Democratic,,,,,
IAL000117,committee member,2011-2012,,lower,ia,,IAC000001,Agriculture,,,
IAL000117,committee member,2011-2012,,lower,ia,,IAC000017,Commerce,,,
IAL000117,committee member,2011-2012,,lower,ia,,IAC000010,State Government,,,
IAL000117,committee member,2011-2012,,lower,ia,,IAC000004,Ways and Means,,,
IAL000117,committee member,2011-2012,,lower,ia,,IAC000015,Appropriations,"Transportation, Infrastructure, and Capitals",,
IAL000119,member,2011-2012,23,lower,ia,Republican,,,,,
IAL000119,committee member,2011-2012,,lower,ia,,IAC000001,Agriculture,,,
IAL000119,committee member,2011-2012,,lower,ia,,IAC000020,Economic Growth/Rebuild Iowa,,,
IAL000119,committee member,2011-2012,,lower,ia,,IAC000006,Natural Resources,,,
IAL000119,committee member,2011-2012,,lower,ia,,IAC000007,Transportation,,,
IAL000124,member,2011-2012,37,lower,ia,Republican,,,,,
IAL000124,committee member,2011-2012,,lower,ia,,IAC000011,Administration and Rules,,,
IAL000124,committee member,2011-2012,,lower,ia,,IAC000008,Appropriations,,,
IAL000124,committee member,2011-2012,,lower,ia,,IAC000012,Education,,,
IAL000124,committee member,2011-2012,,lower,ia,,IAC000019,Human Resources,,,
IAL000124,committee member,2011-2012,,lower,ia,,IAC000010,State Government,,,
IAL000132,member,2011-2012,44,lower,ia,Republican,,,,,
IAL000132,committee member,2011-2012,,lower,ia,,IAC000001,Agriculture,,,
IAL000132,committee member,2011-2012,,lower,ia,,IAC000012,Education,,,
IAL000132,committee member,2011-2012,,lower,ia,,IAC000006,Natural Resources,,,
IAL000132,committee member,2011-2012,,lower,ia,,IAC000014,Veterans Affairs,,,
IAL000132,committee member,2011-2012,,lower,ia,,IAC000024,Appropriations,Agriculture and Natural Resources,,
IAL000133,member,2011-2012,1,lower,ia,Republican,,,,,
IAL000133,committee member,2011-2012,,lower,ia,,IAC000012,Education,,,
IAL000133,committee member,2011-2012,,lower,ia,,IAC000013,Judiciary,,,
IAL000133,committee member,2011-2012,,lower,ia,,IAC000014,Veterans Affairs,,,
IAL000133,committee member,2011-2012,,lower,ia,,IAC000004,Ways and Means,,,
IAL000133,committee member,2011-2012,,lower,ia,,IAC000015,Appropriations,"Transportation, Infrastructure, and Capitals",,
IAL000133,committee member,2011-2012,,lower,ia,,IAC000058,Iowa Commission on Interstate Cooperation,,,
IAL000137,member,2011-2012,50,lower,ia,Republican,,,,,
IAL000137,committee member,2011-2012,,lower,ia,,IAC000023,Government Oversight,,,
IAL000137,committee member,2011-2012,,lower,ia,,IAC000013,Judiciary,,,
IAL000137,committee member,2011-2012,,lower,ia,,IAC000005,Local Government,,,
IAL000137,committee member,2011-2012,,lower,ia,,IAC000003,Public Safety,,,
IAL000137,committee member,2011-2012,,lower,ia,,IAC000007,Transportation,,,
IAL000139,member,2011-2012,71,lower,ia,Republican,,,,,
IAL000139,committee member,2011-2012,,lower,ia,,IAC000009,Ethics,,,
IAL000139,committee member,2011-2012,,lower,ia,,IAC000005,Local Government,,,
IAL000139,committee member,2011-2012,,lower,ia,,IAC000006,Natural Resources,,,
IAL000139,committee member,2011-2012,,lower,ia,,IAC000007,Transportation,,,
IAL000141,member,2011-2012,36,lower,ia,Republican,,,,,
IAL000141,committee member,2011-2012,,lower,ia,,IAC000008,Appropriations,,,
IAL000141,committee member,2011-2012,,lower,ia,,IAC000017,Commerce,,,
IAL000141,committee member,2011-2012,,lower,ia,,IAC000005,Local Government,,,
IAL000141,committee member,2011-2012,,lower,ia,,IAC000025,Appropriations,Administration and Regulation,,
IAL000143,member,2011-2012,18,lower,ia,Democratic,,,,,
IAL000143,committee member,2011-2012,,lower,ia,,IAC000011,Administration and Rules,,,
IAL000143,committee member,2011-2012,,lower,ia,,IAC000001,Agriculture,,,
IAL000143,committee member,2011-2012,,lower,ia,,IAC000008,Appropriations,,,
IAL000143,committee member,2011-2012,,lower,ia,,IAC000010,State Government,,,
IAL000143,committee member,2011-2012,,lower,ia,,IAC000007,Transportation,,,
IAL000143,committee member,2011-2012,,lower,ia,,,Administration and Rules,,,
IAL000145,member,2011-2012,29,lower,ia,Democratic,,,,,
IAL000145,committee member,2011-2012,,lower,ia,,IAC000012,Education,,,
IAL000145,committee member,2011-2012,,lower,ia,,IAC000016,Labor,,,
IAL000145,committee member,2011-2012,,lower,ia,,IAC000004,Ways and Means,,,
IAL000145,committee member,2011-2012,,lower,ia,,IAC000021,Appropriations,Education,,
IAL000145,committee member,2011-2012,,lower,ia,,,Education,,,
IAL000148,member,2011-2012,7,lower,ia,Democratic,,,,,
IAL000148,committee member,2011-2012,,lower,ia,,IAC000020,Economic Growth/Rebuild Iowa,,,
IAL000148,committee member,2011-2012,,lower,ia,,IAC000005,Local Government,,,
IAL000148,committee member,2011-2012,,lower,ia,,IAC000006,Natural Resources,,,
IAL000148,committee member,2011-2012,,lower,ia,,IAC000014,Veterans Affairs,,,
IAL000148,committee member,2011-2012,,lower,ia,,IAC000024,Appropriations,Agriculture and Natural Resources,,
IAL000131,member,2011-2012,94,lower,ia,Democratic,,,,,
IAL000131,committee member,2011-2012,,lower,ia,,IAC000001,Agriculture,,,
IAL000131,committee member,2011-2012,,lower,ia,,IAC000017,Commerce,,,
IAL000131,committee member,2011-2012,,lower,ia,,IAC000013,Judiciary,,,
IAL000131,committee member,2011-2012,,lower,ia,,IAC000003,Public Safety,,,
IAL000131,committee member,2011-2012,,lower,ia,,IAC000013,Judiciary,,,
IAL000138,member,2013-2014,54,lower,ia,Republican,,,,,
IAL000138,committee member,2013-2014,,lower,ia,,IAC000011,Administration and Rules,,,
IAL000138,member,2011-2012,12,lower,ia,Republican,,,,,
IAL000138,committee member,2011-2012,,lower,ia,,IAC000011,Administration and Rules,,,
IAL000304,member,2013-2014,66,lower,ia,Democratic,,,,,
IAL000304,committee member,2013-2014,,lower,ia,,IAC000012,Education,,,
IAL000304,committee member,2013-2014,,lower,ia,,IAC000005,Local Government,,,
IAL000304,committee member,2013-2014,,lower,ia,,IAC000014,Veterans Affairs,,,
IAL000304,committee member,2013-2014,,lower,ia,,IAC000025,Appropriations,Administration and Regulation,,
IAL000320,member,2013-2014,52,lower,ia,Democratic,,,,,
IAL000320,committee member,2013-2014,,lower,ia,,IAC000001,Agriculture,,,
IAL000320,committee member,2013-2014,,lower,ia,,IAC000010,State Government,,,
IAL000320,committee member,2013-2014,,lower,ia,,IAC000004,Ways and Means,,,
IAL000320,committee member,2013-2014,,lower,ia,,IAC000026,Appropriations,Justice System,,
IAL000236,member,2013-2014,14,lower,ia,Democratic,,,,,
IAL000236,committee member,2013-2014,,lower,ia,,IAC000017,Commerce,,,
IAL000236,committee member,2013-2014,,lower,ia,,IAC000019,Human Resources,,,
IAL000236,committee member,2013-2014,,lower,ia,,IAC000013,Judiciary,,,
IAL000236,committee member,2013-2014,,lower,ia,,IAC000003,Public Safety,,,
IAL000236,committee member,2013-2014,,lower,ia,,IAC000026,Appropriations,Justice System,,
IAL000248,member,2013-2014,7,lower,ia,Republican,,,,,
IAL000248,committee member,2013-2014,,lower,ia,,IAC000012,Education,,,
IAL000248,committee member,2013-2014,,lower,ia,,IAC000002,Environmental Protection,,,
IAL000248,committee member,2013-2014,,lower,ia,,IAC000013,Judiciary,,,
IAL000248,committee member,2013-2014,,lower,ia,,IAC000005,Local Government,,,
IAL000248,committee member,2013-2014,,lower,ia,,IAC000025,Appropriations,Administration and Regulation,,
IAL000258,member,2013-2014,39,lower,ia,Republican,,,,,
IAL000258,committee member,2013-2014,,lower,ia,,IAC000008,Appropriations,,,
IAL000258,committee member,2013-2014,,lower,ia,,IAC000005,Local Government,,,
IAL000258,committee member,2013-2014,,lower,ia,,IAC000006,Natural Resources,,,
IAL000258,committee member,2013-2014,,lower,ia,,IAC000010,State Government,,,
IAL000258,committee member,2013-2014,,lower,ia,,IAC000021,Appropriations,Education,,
IAL000296,member,2013-2014,63,lower,ia,Republican,,,,,
IAL000296,committee member,2013-2014,,lower,ia,,IAC000012,Education,,,
IAL000296,committee member,2013-2014,,lower,ia,,IAC000006,Natural Resources,,,
IAL000296,committee member,2013-2014,,lower,ia,,IAC000003,Public Safety,,,
IAL000296,committee member,2013-2014,,lower,ia,,IAC000014,Veterans Affairs,,,
IAL000296,committee member,2013-2014,,lower,ia,,IAC000024,Appropriations,Agriculture and Natural Resources,,
IAL000318,member,2013-2014,92,lower,ia,Democratic,,,,,
IAL000318,committee member,2013-2014,,lower,ia,,IAC000060,Economic Growth,,,
IAL000318,committee member,2013-2014,,lower,ia,,IAC000012,Education,,,
IAL000318,committee member,2013-2014,,lower,ia,,IAC000005,Local Government,,,
IAL000318,committee member,2013-2014,,lower,ia,,IAC000024,Appropriations,Agriculture and Natural Resources,,
IAL000307,member,2013-2014,77,lower,ia,Democratic,,,,,
IAL000307,committee member,2013-2014,,lower,ia,,IAC000019,Human Resources,,,
IAL000307,committee member,2013-2014,,lower,ia,,IAC000007,Transportation,,,
IAL000307,committee member,2013-2014,,lower,ia,,IAC000004,Ways and Means,,,
IAL000307,committee member,2013-2014,,lower,ia,,IAC000018,Appropriations,Health and Human Services,,
IAL000294,member,2013-2014,56,lower,ia,Democratic,,,,,
