state,session,chamber,bill_id,vote_id,vote_chamber,motion,date,type,yes_count,no_count,other_count
il,95th,upper,SB 1179,ILV00016630,upper,Third Reading,2007-03-30 00:00:00,other,56,0,3
il,95th,upper,SB 1180,ILV00016631,upper,Third Reading,2007-03-30 00:00:00,other,56,0,3
il,95th,upper,SB 1183,ILV00016632,upper,Concurrence,2007-06-14 00:00:00,other,54,0,5
il,95th,upper,SB 1183,ILV00016633,lower,Third Reading,2007-05-31 00:00:00,other,114,0,4
il,95th,upper,SB 1183,ILV00016634,upper,Third Reading,2007-03-30 00:00:00,other,56,0,3
il,95th,upper,SB 1184,ILV00016635,upper,Third Reading,2007-05-09 00:00:00,other,56,0,3
il,95th,upper,SB 1201,ILV00016636,lower,Motion,2007-10-11 00:00:00,other,105,7,6
il,95th,upper,SB 1201,ILV00016637,upper,Motion,2007-10-03 00:00:00,other,53,1,5
il,95th,upper,SB 1201,ILV00016638,upper,Concurrence,2007-05-31 00:00:00,other,53,5,1
il,95th,upper,SB 1201,ILV00016639,upper,Concurrence,2007-05-31 00:00:00,other,53,5,1
il,95th,upper,SB 1201,ILV00016640,lower,Third Reading,2007-05-30 00:00:00,other,93,20,5
il,95th,upper,SB 1201,ILV00016641,upper,Third Reading,2007-03-30 00:00:00,other,55,0,4
il,95th,upper,SB 1208,ILV00016642,lower,Third Reading,2007-05-29 00:00:00,other,115,0,3
il,95th,upper,SB 1208,ILV00016643,upper,Third Reading,2007-03-30 00:00:00,other,56,0,3
il,95th,upper,SB 1224,ILV00016644,lower,Third Reading,2007-05-30 00:00:00,other,117,0,1
il,95th,upper,SB 1224,ILV00016645,upper,Third Reading,2007-03-30 00:00:00,other,56,0,3
il,95th,upper,SB 1225,ILV00016646,lower,Third Reading,2007-05-30 00:00:00,other,117,0,1
il,95th,upper,SB 1225,ILV00016647,upper,Third Reading,2007-03-20 00:00:00,other,58,0,1
il,95th,upper,SB 1226,ILV00016648,upper,Concurrence,2007-05-30 00:00:00,other,59,0,0
il,95th,upper,SB 1226,ILV00016649,lower,Third Reading,2007-05-24 00:00:00,other,116,0,2
il,95th,upper,SB 1226,ILV00016650,upper,Third Reading,2007-03-20 00:00:00,other,58,0,1
il,95th,upper,SB 1227,ILV00016651,upper,Third Reading,2007-03-30 00:00:00,other,54,1,4
il,95th,upper,SB 1228,ILV00016652,upper,Third Reading,2007-03-30 00:00:00,other,54,0,5
il,95th,upper,SB 1241,ILV00016653,lower,Third Reading,2007-05-30 00:00:00,other,117,0,1
il,95th,upper,SB 1241,ILV00016654,upper,Third Reading,2007-03-30 00:00:00,other,56,0,3
il,95th,upper,SB 1242,ILV00016655,lower,Third Reading,2007-05-30 00:00:00,other,117,0,1
il,95th,upper,SB 1242,ILV00016656,upper,Third Reading,2007-03-20 00:00:00,other,59,0,0
il,95th,upper,SB 1243,ILV00016657,lower,Third Reading,2007-05-30 00:00:00,other,117,0,1
il,95th,upper,SB 1243,ILV00016658,upper,Third Reading,2007-03-20 00:00:00,other,59,0,0
il,95th,upper,SB 1244,ILV00016659,upper,Concurrence,2007-05-31 00:00:00,other,56,0,3
